id,code,code_2,bar_code,description,notes,model,provider,provider_code,provider_order,provider_order_code,list,cost,price,discounted_price,vat,um,category,webgallery,measures,lenght,wide,height,volume,unit_weight,unit_net_weight,package_weight,size,diameter,capacity,availability_notes,expire_date,updated_date,art_area_code,art_area,art_category_code,art_category,art_subcategory_code,art_subcategory,style,features,images,lol,test,ciaone
12596,22442666,88,125963,"divano 2p dx/elt70 rec.sx 356x172h70 piede nero g069 grig ch.",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2950,1453,2950,2950,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:25.58,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12597,22442635,88,125970,"divano 2p dx/elt70 rec.sx 356x172h70 piede nero g070 grigio",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2950,1453,2950,2950,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:25.58,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12598,22442505,88,125987,"divano 2p dx/rec.sx 286x172h70 piede nero g052 nero",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2195.9,1080,2195.9,2195.9,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:25.58,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12599,22442550,88,125994,"divano 2p dx/rec.sx 286x172h70 piede nero g057 bianco",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2195.9,1080,2195.9,2195.9,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.453,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12600,22442529,88,126007,"divano 2p dx/rec.sx 286x172h70 piede nero g059 marrone",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2195.9,1080,2195.9,2195.9,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.47,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12601,22442536,88,126014,"divano 2p dx/rec.sx 286x172h70 piede nero g063 petrolio",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2195.9,1080,2195.9,2195.9,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.487,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12602,22442543,88,126021,"divano 2p dx/rec.sx 286x172h70 piede nero g069 grig ch.",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2195.9,1080,2195.9,2195.9,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.5,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12603,22442512,88,126038,"divano 2p dx/rec.sx 286x172h70 piede nero g070 grigio",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2195.9,1080,2195.9,2195.9,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.517,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12604,22442567,88,126045,"divano 2p sx/elt70 rec.dx 356x172h70 piede nero g052 nero",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2950,1453,2950,2950,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.533,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12605,22442611,88,126052,"divano 2p sx/elt70 rec.dx 356x172h70 piede nero g057 bianco",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2950,1453,2950,2950,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.547,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12606,22442581,88,126069,"divano 2p sx/elt70 rec.dx 356x172h70 piede nero g059 marrone",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2950,1453,2950,2950,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.58,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12607,22442598,88,126076,"divano 2p sx/elt70 rec.dx 356x172h70 piede nero g063 petrolio",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2950,1453,2950,2950,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.597,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12608,22442604,88,126083,"divano 2p sx/elt70 rec.dx 356x172h70 piede nero g069 grig ch.",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2950,1453,2950,2950,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.61,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12609,22442574,88,126090,"divano 2p sx/elt70 rec.dx 356x172h70 piede nero g070 grigio",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2950,1453,2950,2950,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.627,2,"DIVANI E POLTRONE",13,"Divani modulari",,,ICON,,Array,,,
12610,22442093,88,126106,"divano 3p 252x100h85 piede nero cucit cont.beige v007",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1385.25.00,686,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.643,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
12611,22442130,88,126113,"divano 3p 252x100h85 piede nero cucit cont.giallo v013",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1385.25.00,686,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.657,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
12612,22442116,88,126120,"divano 3p 252x100h85 piede nero cucit cont.grigio v011",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1385.25.00,686,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.673,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
12613,22442086,88,126137,"divano 3p 252x100h85 piede nero cucit cont.marrone v003",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1385.25.00,686,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.673,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
12614,22442123,88,126144,"divano 3p 252x100h85 piede nero cucit cont.nero v012",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1385.25.00,686,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.69,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
12615,22442109,88,126151,"divano 3p 252x100h85 piede nero cucit cont.tortora v009",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1385.25.00,686,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.703,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
12616,22442260,88,126168,"divano 3p/rec dx 344x162h85 piede nero cucit cont.v003 marrone",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.72,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12617,22442277,88,126175,"divano 3p/rec dx 344x162h85 piede nero cucit cont.v007 beige",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.737,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12618,22442284,88,126182,"divano 3p/rec dx 344x162h85 piede nero cucit cont.v009 tortora",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.737,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12619,22442291,88,126199,"divano 3p/rec dx 344x162h85 piede nero cucit cont.v011 grigio",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.75,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12620,22442307,88,126205,"divano 3p/rec dx 344x162h85 piede nero cucit cont.v012 nero",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.75,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12621,22442314,88,126212,"divano 3p/rec dx 344x162h85 piede nero cucit cont.v013 giallo",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:27.767,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12794,22442215,88,127943,"divrec/2,5psx 324x162h85 piede nero cucit cont.beige v007",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2081.15.00,1023,2081.15.00,2081.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:33.567,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12795,22442253,88,127950,"divrec/2,5psx 324x162h85 piede nero cucit cont.giallo v013",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2081.15.00,1023,2081.15.00,2081.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:33.567,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12796,22442239,88,127967,"divrec/2,5psx 324x162h85 piede nero cucit cont.grigio v011",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2081.15.00,1023,2081.15.00,2081.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:33.567,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12797,22442208,88,127974,"divrec/2,5psx 324x162h85 piede nero cucit cont.marrone v003",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2081.15.00,1023,2081.15.00,2081.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:33.58,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12798,22442246,88,127981,"divrec/2,5psx 324x162h85 piede nero cucit cont.nero v012",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2081.15.00,1023,2081.15.00,2081.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:33.58,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12799,22442222,88,127998,"divrec/2,5psx 324x162h85 piede nero cucit cont.tortora v009",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2081.15.00,1023,2081.15.00,2081.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:35.143,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12800,22442321,88,128001,"divrec/3p sx 344x162h85 piede nero cucit cont.v003 marrone",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:35.16,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12801,22442338,88,128018,"divrec/3p sx 344x162h85 piede nero cucit cont.v007 beige",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:35.177,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12802,22442345,88,128025,"divrec/3p sx 344x162h85 piede nero cucit cont.v009 tortora",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:35.19,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12803,22442352,88,128032,"divrec/3p sx 344x162h85 piede nero cucit cont.v011 grigio",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:35.207,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12804,22442369,88,128049,"divrec/3p sx 344x162h85 piede nero cucit cont.v012 nero",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:35.223,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12805,22442376,88,128056,"divrec/3p sx 344x162h85 piede nero cucit cont.v013 giallo",POLVEND3,BROOKLYN,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2097.54.00,1062,2097.54.00,2097.54.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:35.237,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12878,22442383,88,128780,"megadivano c/2reg schien.272x119h101 piede nro e051 verde",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1901.22.00,932,1901.22.00,1901.22.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:37.55,2,"DIVANI E POLTRONE",12,Divani,,,ICON,,Array,,,
12879,22442390,88,128797,"megadivano c/2reg schien.272x119h101 piede nro e052 marrone",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1901.22.00,932,1901.22.00,1901.22.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:37.567,2,"DIVANI E POLTRONE",12,Divani,,,ICON,,Array,,,
12880,22442406,88,128803,"megadivano c/2reg schien.272x119h101 piede nro e054 beige",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1901.22.00,932,1901.22.00,1901.22.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:37.583,2,"DIVANI E POLTRONE",12,Divani,,,ICON,,Array,,,
12881,22442413,88,128810,"megadivano c/2reg schien.272x119h101 piede nro e056 bianco",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1901.22.00,932,1901.22.00,1901.22.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:37.583,2,"DIVANI E POLTRONE",12,Divani,,,ICON,,Array,,,
12882,22442437,88,128827,"megadivano c/2reg schien.272x119h101 piede nro e057 grigio",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1901.22.00,932,1901.22.00,1901.22.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:37.597,2,"DIVANI E POLTRONE",12,Divani,,,ICON,,Array,,,
12883,22442420,88,128834,"megadivano c/2reg schien.272x119h101 piede nro e058 nero",POLVEND3,MAYA,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,1901.22.00,932,1901.22.00,1901.22.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:37.597,2,"DIVANI E POLTRONE",12,Divani,,,ICON,,Array,,,
12930,22451989,88,129305,"x web d.dx, c.el sx c2el reg. e el.cent.70 e051 verde",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.41,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12931,22451996,88,129312,"x web d.dx, c.el sx c2el reg. e el.cent.70 e052 marro",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.427,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12932,22452009,88,129329,"x web d.dx, c.el sx c2el reg. e el.cent.70 e054 beige",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.427,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12933,22452016,88,129336,"x web d.dx, c.el sx c2el reg. e el.cent.70 e056 bianc",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.443,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12934,22452030,88,129343,"x web d.dx, c.el sx c2el reg. e el.cent.70 e057 grigi",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.443,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12935,22452023,88,129350,"x web d.dx, c.el sx c2el reg. e el.cent.70 e058 nero",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.457,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12936,22452108,88,129367,"x web d.dx, c.el sx c2el reg. e051 251x109x70h verde",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.457,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12937,22452115,88,129374,"x web d.dx, c.el sx c2el reg. e052 251x109x70h marron",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.473,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12938,22452122,88,129381,"x web d.dx, c.el sx c2el reg. e054 251x109x70h beige",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.473,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12939,22452139,88,129398,"x web d.dx, c.el sx c2el reg. e056 251x109x70h bianco",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.49,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12940,22452153,88,129404,"x web d.dx, c.el sx c2el reg. e057 251x109x70h grigio",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.49,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12941,22452146,88,129411,"x web d.dx, c.el sx c2el reg. e058 251x109x70h nero",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.49,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12942,22452160,88,129428,"x web d.sx, c.el dx c2el reg e051 251x109x70h verde",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.507,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12943,22452177,88,129435,"x web d.sx, c.el dx c2el reg e052 251x109x70h marrone",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.507,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12944,22452184,88,129442,"x web d.sx, c.el dx c2el reg e054 251x109x70h beige",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.507,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12945,22452191,88,129459,"x web d.sx, c.el dx c2el reg e056 251x109x70h bianco",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.52,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12946,22452214,88,129466,"x web d.sx, c.el dx c2el reg e057 251x109x70h grigio",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.52,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12947,22452207,88,129473,"x web d.sx, c.el dx c2el reg e058 251x109x70h nero",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.52,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12948,22452047,88,129480,"x web d.sx, c.el dx c2el reg. e el.cent.70 e051 verde",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:39.537,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12949,22452054,88,129497,"x web d.sx, c.el dx c2el reg. e el.cent.70 e052 marrone",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:41.037,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
